,label
4122423,3421
3004444,532
3600136,4231t
4188029,4411
4354886,352
2086056,4123
2169984,3412
3248561,5212
3757629,532
3341832,3412
3233315,4213a
3564621,361
2211817,4231t
3345884,3412
1542540,4321
1528089,4231t
2375705,4312
1692628,343
1935416,442
2332881,4321
3867503,5212
2158432,343
1704726,4321
2529778,433
1690476,343
2695804,5212
2715867,532
1577270,442
1497224,451
1736686,523
3803685,442
1563965,523
4138895,4213a
1835190,433
1711581,4411
2899936,5212
2653010,4141
3219293,4213
3399563,451
2690914,361
2417107,343
1834138,433
3671473,4213
3426661,4123
2945391,4231t
3605869,5212
3323629,361
3279864,4411
3889275,523
2767033,4411
2705549,415
3372050,451
4025601,3412
2668048,352
4374366,352
3544942,523
3431539,451
2584800,4231t
3061319,4321
3543584,523
3267987,4231t
2644427,361
3491575,4213a
1765551,415
1508717,4123
3312456,433
3106046,3421
2090381,4213
2740465,415
3308601,361
3193702,4411
1806176,415
2053532,532
1998327,4411
2887053,4141
3101775,3421
1556785,532
3975257,5212
3547848,361
3479913,4141
2282079,4213a
3301291,361
3538183,451
1906702,442
2452346,343
2489284,343
2184146,3412
2505652,4312
3201277,4213
3742248,4123
3494923,352
2693097,361
3825566,4123
3415406,451
1583547,442
2003950,5212
2488843,343
2445147,442
3198998,4213
3257881,4231t
4270140,4312
3093528,4231t
4033744,4213
2020863,4123
3029207,3421
2262510,4123
3738011,3421
3005101,4312
2574943,352
1556315,532
1818917,433
1795119,4411
2867298,532
1895312,451
1610013,442
1682160,361
3069256,4411
4317018,5212
1531099,451
3287168,4411
1730737,451
3193803,352
3948870,4213
3577236,4213a
3418297,451
3236334,4213a
1836545,3421
2173181,3412
3309618,433
1992967,523
2754746,415
2569138,352
4363913,451
2524317,361
3043652,352
2739759,4141
4028336,3412
3090790,352
2869571,442
3215327,4411
2952687,523
2233580,3421
4243199,4321
3085338,4213a
2939405,352
3085478,4213a
4132000,4213
1746352,415
1783938,415
3468988,352
2665968,4213a
4124959,4312
1769216,4141
3432978,4231t
4275793,4411
2658868,361
4302814,5212
2362641,4213a
3649738,415
2056119,532
4032939,3412
2694583,361
3098435,4312
2510474,4411
2432691,361
3440962,4312
1541923,451
3178890,4141
3005489,4312
3865467,5212
2389883,4231t
3112673,3421
2883906,352
3790835,4312
2868600,532
3835817,4141
2036941,343
2019585,4123
2075642,523
2160891,3412
3700675,343
2477332,3421
1820053,433
3819252,442
4044158,4213a
1641424,451
3639018,415
3275233,4321
4214723,4213
3077607,3421
3048561,3412
1841926,4123
3653847,415
1561455,523
3695265,5212
2943780,523
2822520,352
1951601,442
3235847,4321
3756976,343
2182455,3412
3504661,352
3155534,4123
1908121,3412
3018147,4411
2655785,361
2520214,415
3995852,4123
2755627,4312
2659981,4213
2592347,352
1571280,4123
2455137,523
3270395,4231t
2454254,343
4019297,4321
3444944,523
1955471,442
3506930,352
2989647,352
1518086,451
2157463,4213a
2143610,4123
3336238,523
1712651,4411
3299645,361
3581025,442
1858237,532
3270257,4231t
2321846,4213
2897886,451
3280133,4312
3369326,451
3698607,343
1491563,451
3468170,4123
3820627,3421
2683426,4321
2425146,4411
3495764,4321
3636214,415
3334381,361
2298502,4321
2294855,4312
3755307,433
1841971,433
4027127,4141
3685389,415
1548580,451
3217392,4213
2639759,3412
1835406,433
2568098,433
2737389,4141
2260718,4123
2117581,451
1668901,4213a
4198092,4231t
3497970,352
3588001,361
2622356,451
3075333,3421
2504885,343
2879362,415
1502826,3421
2218213,3421
3288196,4411
3731945,433
1479235,343
3631466,523
3503101,352
2720772,3412
3123527,4123
3980363,532
2518769,5212
1824118,523
4224564,4411
2833530,433
1738953,415
2027160,4141
1695062,4231t
3790183,4312
2844666,4411
1613792,4321
1975499,523
3392023,4123
4119475,3421
2449180,451
4081594,3421
2954288,523
1921884,4123
4237465,4213
1561575,523
4288854,4321
3390846,451
2481478,343
1835781,3421
2477548,3421
2859982,451
2131030,4141
3976289,5212
2893877,4411
1652208,451
1919371,3421
3987515,4141
3287713,4321
3063889,4321
3901716,4231t
2663274,4213a
3082780,3421
4120251,3421
3329232,361
2538565,352
2609975,415
2671087,451
3140911,352
4080975,4141
2072983,4141
1845771,4141
3092752,4231t
3746546,433
3676592,4213a
3365852,3421
3497327,4411
3947754,4213
2877511,3412
1562599,523
1936897,4213a
2002908,523
1871869,433
2991974,4213a
1782494,415
1975530,4213a
1593719,442
3491372,352
2493607,4213
3415356,451
4333529,4312
2835884,4312
1735668,523
3737605,3421
3251226,5212
2875776,442
1936440,442
2432967,361
3392351,4123
2129279,3421
3529612,343
1721418,415
3071147,5212
2351242,4312
3853099,4411
3307493,5212
2396392,4312
2029962,532
4201440,4141
3732587,433
1903644,532
4071251,4312
3768097,4321
1801458,415
2217550,4312
3815404,3412
3205792,4231t
2184643,5212
1746696,451
3239418,4411
1751133,343
1992992,4321
3991227,3412
3940520,532
2154788,4213
2877639,3412
2090898,4411
3451919,523
4112672,3421
2616607,442
4239293,4213
3860794,4231t
4024904,4123
3983574,523
2564531,352
1962680,5212
3616826,415
2739582,415
1739237,415
2164462,3412
3898093,4411
3026630,3412
4206339,4141
3097859,4312
2397724,4411
3647116,451
2628863,523
3925083,532
3698138,523
3063619,4321
1635320,523
3454617,523
2306602,4141
2776105,5212
2584344,4231t
2971139,532
3894329,4411
3383646,451
3084132,3421
4345708,415
1524245,451
1852836,4213
2529580,433
2246602,4231t
2751025,415
2313095,4321
3944677,343
2533909,442
1769936,4141
2051643,4312
2005867,523
3033121,3412
2392714,4312
3097500,3421
3454925,523
1759153,415
3267009,4231t
3525755,433
3385911,451
2030594,532
4335329,343
2359766,4411
1735969,415
3905243,5212
2925796,523
2324579,4231t
2564255,352
3906605,5212
1988313,4312
3828541,442
2499530,343
3330526,523
1871668,4312
2922831,523
3675981,415
2808812,4123
2994851,4213a
1760886,415
4308315,4312
1707435,361
3978357,532
2190779,3421
3068493,3412
1562918,3412
1882210,4411
2753364,415
3095903,3421
3110264,5212
4222794,4213
1955886,4321
3971598,4231t
2571091,4141
4287937,5212
1717761,361
2762957,4411
2488779,343
3868777,442
4071217,4312
2276157,4141
3188514,4141
4111913,3421
3801081,523
3295939,5212
3464421,523
2261439,4321
2894658,451
3974313,5212
1978922,343
3596885,361
2118732,4312
2459667,343
2002686,523
1476886,343
3744218,4123
1747330,451
1490369,451
3058703,3412
2112087,3421
2800362,433
3733644,3412
3132839,4123
3621352,442
3174978,4141
2278577,4141
2471898,352
2759795,415
1475215,352
1851396,4213
3947178,4213
2795840,433
3167414,4141
2465122,343
3266395,4411
3045237,4231t
3024889,532
1977592,343
3029285,3421
3309109,361
4161676,4123
3917862,532
3274727,4321
1946697,4312
1973581,523
3007576,532
2941868,4213
2391022,5212
2056252,4321
3478003,343
2573298,4213
3594078,361
1591994,4213
1602980,4231t
1554994,5212
1862084,4213a
2586971,4312
1881475,433
2438345,343
1870648,4312
1854854,343
2361546,4411
3201370,4231t
4175811,4141
3197761,4213a
3493840,4321
1534783,451
3546971,361
4063224,3412
2205360,3421
3620728,442
3201401,4213
4260466,5212
2347315,4213a
2552620,352
1966406,523
4010759,361
4256011,4213a
1792805,4411
3602906,361
2917948,523
3055016,3412
3339976,361
4285185,5212
3471771,4123
3746976,433
3811600,442
3527128,343
1895862,442
1884784,4411
2684664,4321
4255970,5212
4269049,4213a
1661925,4141
3950098,532
2881962,415
3058426,4312
3756038,343
1523014,4213a
2686892,361
3973199,5212
1740638,523
3162626,4213
3954964,4321
2785125,451
4230271,4231t
3744110,4123
2128403,3421
3142900,4321
2646019,4123
1908466,442
3642344,451
2057262,4321
4189678,4141
2469527,343
3511857,352
2198262,4213
3280412,4411
3691138,4231t
2326482,4213
3118927,4141
3763029,433
2981276,4141
3272034,4312
3982750,4312
3141558,4321
3415554,451
3206106,4213
3021341,532
2497947,4231t
3416050,451
3668876,415
4075824,4123
2329266,4312
3408330,4213a
1630972,352
4143179,4123
2085512,4123
3792372,451
2822151,3412
2056468,4321
3521279,361
2063863,4411
2630049,523
3944252,4213
2153161,3412
3020143,4411
2223666,3421
1541134,4321
2272160,4123
2375370,4231t
1578141,3421
1812574,433
1741009,532
3268370,5212
3169296,4312
2859617,442
2814335,4141
4360522,352
3347819,3421
1836540,433
2931820,4213
3437390,451
4322016,4231t
3884750,343
2858533,442
2654789,361
2054497,532
2270193,5212
2193024,3421
1876075,4321
2096723,352
1482964,451
2903113,451
1932435,442
3366684,451
4064850,5212
3760499,532
1704991,361
1530680,451
3908757,5212
3471231,4123
3666229,415
1481775,343
4267462,343
2534866,352
3157502,4123
4140847,4123
3388161,451
2616684,352
2991340,4213a
2943060,4213
2295309,4312
3349088,361
3095054,4231t
2713774,523
2850720,433
2013161,3412
3144955,4321
2118684,4312
2642283,361
2387959,4231t
4269369,4213a
1805069,5212
2713745,415
4330273,4312
2992359,352
1742117,532
3684122,415
3129863,4123
2858242,451
1527790,451
2568199,352
2733399,415
3822395,3421
2153874,4213
4160619,4231t
1521144,4213a
3378132,532
3461178,523
1580054,442
2383292,4231t
3477252,415
2832636,433
3222478,5212
1685669,361
1931669,442
4102884,3421
4363944,352
2970525,532
4214936,4213a
3592829,4411
2697751,433
2489086,343
2616744,352
2646800,361
4315388,5212
3031733,3412
1838768,433
1936381,4213a
3623718,442
1565207,523
4217527,4213
4011595,361
2159572,4213a
1777740,4213a
2151704,4213
3005391,4312
3396412,4141
2017259,532
2221129,4321
2694055,361
1669142,451
3874442,523
2604431,352
2986315,4213
2641339,361
2376257,4312
3839408,4213
1815903,451
3880903,523
3653664,3421
3707468,415
2158795,4213a
2355424,4213a
4263083,5212
4087350,4213
4268326,4312
2833924,433
1750810,451
2907410,523
3654968,3421
3279857,4312
2851555,5212
2505656,4312
1482165,343
3585674,4321
3906055,5212
3722180,523
3625685,451
4355732,442
3350119,3421
3326630,361
3550238,361
2107258,523
3383687,3412
3959689,532
4155778,4123
1546521,4411
2421968,4411
1848284,433
1618170,442
2775844,415
3217268,4213
3772319,433
2362664,4411
3410726,4213a
4121904,5212
4254153,4231t
2938351,4213a
3365401,343
3219191,4213
4093874,3421
3442102,4312
4241825,4321
2340267,4213
1551471,451
4194658,4231t
3155817,5212
3393661,4123
2345990,4213a
3436797,5212
3404660,451
3915763,3412
3750442,433
3960723,4411
2182097,3412
2455120,343
1727998,442
3001319,532
1886512,433
3746051,4141
3591031,4411
2875950,442
2438728,433
3721406,523
3746508,433
2119154,4312
4297163,4231t
2922849,523
2234434,3421
3647970,415
2035048,4213
4254762,4213a
4238881,4213
3620243,415
1608389,4312
2967419,5212
4099245,343
2454406,343
2435639,361
4123842,3421
1716586,5212
1664138,4213
3645434,451
3751148,4213
2869253,442
4270534,4312
2558394,3421
2145783,3412
2717686,415
3333274,523
4217889,4213
3208828,4213
2672264,4231t
2133560,4141
2572630,352
1676288,4231t
3810003,3412
1720041,361
3607879,5212
2596615,4411
1891200,433
2603941,352
2304036,4141
2635759,361
4129276,4213
1750747,343
4277133,4411
1595187,442
3763564,4213a
3198757,4213a
1956380,442
1739311,415
3259073,4231t
4097282,4321
3650055,3412
2022207,4123
4143880,4321
3685106,4231t
3749274,433
4358255,352
3505802,4231t
2349480,4312
3454541,523
2525250,352
2766189,4411
4331215,4312
3221056,5212
3636339,532
1970453,4213
2947587,4231t
2412058,4321
4073064,3412
2301623,4411
2673375,361
2772517,352
2296665,4141
1714402,361
3830612,442
2791731,433
3293245,5212
2378269,4231t
2675004,4231t
2969520,3412
4122153,3421
3312541,361
1877628,433
2199098,4213
2287699,4141
3893608,523
3632423,415
1545851,4411
3698688,523
3479142,352
4224843,4213
2889484,4321
2650306,4141
2272996,4123
1968825,4213
2987229,4213
1896839,523
4142438,4321
4228525,4213
3592785,4411
4246678,4411
2643406,3421
2347908,4312
3987546,523
3840297,442
2342178,5212
1593907,442
2328183,4213
2784156,433
4127066,3421
2101872,361
1814359,451
2364162,343
2155596,4213
3596721,361
1764950,4141
2131179,4231t
3807811,442
2163312,4213a
4280348,4231t
3447791,532
2422668,4411
2103849,442
3070585,5212
2138310,4141
2028676,4141
1627115,4123
2084398,4123
2014050,532
1558118,523
2726235,3421
1936442,442
4256509,4213a
1981386,4231t
4297866,4411
2424759,5212
3026081,3421
4135354,4123
1908059,3412
4007341,3421
3288129,4321
2468027,343
1763116,415
2983129,532
3233673,4213a
3391493,4123
3878313,523
1783179,4312
2412093,5212
4197666,4231t
3498233,4411
1999114,523
2402458,4312
3041821,3412
3052297,4231t
2931028,4213
1630618,352
2687514,361
3196354,4213
2488960,343
3662476,415
2774271,5212
2889176,4321
2703115,415
4098989,343
1518913,4213
2170745,3412
1942697,442
2711845,415
3352111,361
2642438,3421
2894844,451
2317416,4213a
3141930,4321
1977248,343
1919617,442
1734785,451
3744483,433
3350860,4123
2993873,352
2340794,5212
2989869,352
2089961,4213
4370714,523
1885292,4411
1617824,442
2674236,4231t
2906773,532
2577067,352
2322173,4231t
1946073,4312
1713793,4411
1799686,523
4347845,352
2219396,4312
3521678,433
3504777,352
3066885,3412
1662853,4141
2460382,532
1582450,4123
3270302,5212
3720649,433
4088010,4213
3826703,442
4308932,4411
3544348,523
2513167,343
1602122,4231t
3740368,4123
2904085,451
1474407,352
3774043,433
3485985,352
3610897,361
2051531,4312
3367038,451
1782311,4312
2164487,4231t
2896538,451
2702823,415
3404509,4213
2267537,4123
2277375,4141
1548302,451
2723991,415
3442788,4312
4273797,4411
2107999,352
2143868,4123
1733634,415
3667074,4141
2064740,532
3004740,532
1595359,4213a
2084803,4141
2966237,5212
4364256,352
2048750,532
1700729,4312
2425267,5212
3352639,361
2804870,433
2891217,451
2702110,442
1790546,415
2195932,3421
2419132,5212
4379044,3412
2005070,5212
2591846,4321
4163138,5212
3120194,4123
2995838,532
3615490,415
2882255,343
2123931,4123
3882562,4213a
3089993,4312
3518239,415
1924652,442
3092120,352
3000373,532
1743707,532
3057235,3412
2906318,523
1783224,415
4146258,4123
3242442,4411
2384453,4411
2307883,4141
2485185,343
3363290,3421
3811222,442
3653994,3421
3977035,5212
2444352,343
3986283,4141
4195217,4141
3594067,4411
2788829,451
3195160,4213
1806633,5212
2731455,415
1496504,451
2459227,343
1476808,343
1537841,4123
3117951,4141
2631272,532
3567386,4123
2799069,532
2446470,451
1794695,4411
4041077,4213a
4048280,4213a
1754587,3412
2709938,415
4144288,4321
1642557,532
2173007,3412
2600755,4411
3161179,4141
1606020,442
4114244,3421
2083897,4141
3120592,4213
2733137,415
3063772,3412
4339464,361
4299917,4231t
3698479,343
3968962,4231t
2968549,5212
3704642,415
1499402,3421
1694449,442
2411727,4321
4219564,4213
3901914,4231t
1805832,415
3929593,4123
2964941,5212
2789381,451
2398227,4312
4259108,5212
3271876,4312
2170840,4312
4125443,4312
2331277,4213
3193207,352
2286736,4231t
2690066,361
2968930,3412
3972333,5212
2174280,4312
3083563,4213
3042814,352
2893205,451
3082633,4213
2619290,352
1612308,4321
2886345,4141
1716238,5212
3820072,442
2273897,5212
1880250,433
4064122,5212
2171330,4312
3264575,4411
4103622,3421
1636072,523
4223177,4321
3614757,433
1645399,451
3359757,352
3467411,523
2104546,361
3337237,532
4068971,3412
3790901,4312
3231225,4213a
1747937,343
2281103,4141
2533860,352
3188365,5212
3938844,532
4223272,4213
2652901,361
3958811,532
3687233,415
1652770,451
1538089,4123
4286632,4321
1530064,451
3378812,532
1709765,4411
3932810,4141
1902808,532
3710901,433
4331687,4312
2089625,4213
2511456,4411
3496336,4321
4143313,4123
1709427,4411
3866170,442
2080591,3412
2418111,343
3753625,433
1897714,442
2357658,4411
4287947,5212
2998257,4213a
2007467,523
1987816,523
2183137,3412
2968672,523
1741036,415
2445242,343
2933403,523
3842430,442
2545221,523
3533663,361
